time_s,elapsed_us,pres_in,flow_in,flow_left,flow_right,pres_left,pres_right
191.645364,191645364,0.07032734,18.87438955,11.0521477,11.02952183,0.01609303,0.01612842
191.647628,191647628,0.07032734,18.87438955,11.0521477,11.02952183,0.01609303,0.01612842
191.649908,191649908,0.07032734,18.87438955,11.52570121,11.02952183,0.01609303,0.00800764
191.652176,191652176,0.07845123,18.87438955,11.76247797,11.02952183,0.01609303,0.01612842
191.654448,191654448,0.07032734,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.656712,191656712,0.07845123,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.65898,191658980,0.07032734,19.11239955,11.76247797,11.02952183,0.01609303,0.01612842
191.66126,191661260,0.07032734,19.11239955,11.28892446,11.26632694,0.01609303,0.01612842
191.663528,191663528,0.07032734,19.11239955,11.28892446,11.02952183,0.01609303,0.01612842
191.665796,191665796,0.07032734,19.11239955,11.28892446,11.02952183,0.01609303,0.01612842
191.66806,191668060,0.07032734,19.11239955,11.28892446,11.26632694,0.01609303,0.01612842
191.670336,191670336,0.07032734,19.11239955,11.52570121,11.02952183,0.01609303,0.01612842
191.672608,191672608,0.07032734,19.11239955,11.0521477,11.02952183,0.01609303,0.01612842
191.67488,191674880,0.07032734,19.11239955,11.28892446,11.26632694,0.00798164,0.01612842
191.677148,191677148,0.07032734,19.11239955,11.28892446,11.26632694,0.01609303,0.01612842
191.679412,191679412,0.07032734,19.11239955,11.28892446,11.02952183,0.01609303,0.00800764
191.6817,191681700,0.07032734,19.11239955,11.0521477,11.26632694,0.01609303,0.01612842
191.683976,191683976,0.07032734,19.11239955,11.52570121,11.26632694,0.01609303,0.01612842
191.686244,191686244,0.07845123,19.11239955,11.28892446,11.26632694,0.01609303,0.01612842
